,smiles1,smiles2,smiles3,c1,c2,c3,stab_temp,RH(%),Temp(C),prop,time(h),value,theor_IEC,solvent_NaOH,solvent_KOH,additive_glutaraldehyde,additive_1-vinyl-propyltriethoxysilane-imidazolium,additive_Polyvinylbenzyl chloride,additive_phenyl-Silsesquioxane,additive_Im-phenyl-Silsesquioxane,additive_QA-Silsesquioxane,additive_hexanedithiol,additive_octanedithiol,additive_PEG,additive_PE,additive_ZrO2,additive_diethanediol,additive_halloysite_nanotube,additive_Polyvinyl Imidazolium,additive_PAGE
48,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4,C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.539,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4,C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.612,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4,C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.72,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4,C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.799,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Fc2c(F)c(c1c(F)c(F)c(*)c(F)c1F)c(F)c(F)c2Oc4ccc(C(c3ccc(O*)cc3)(C(F)(F)F)C(F)(F)F)cc4,C[N+](C)(C)c1cc(O*)ccc1Oc4ccc(Oc3c(F)c(F)c(c2c(F)c(F)c(*)c(F)c2F)c(F)c3F)c([N+](C)(C)C)c4.[Cl-],*CC*,35.7,64.3,0.0,25.0,100.0,25.0,OHCond(mS/cm),0.0,2.173,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,0.792,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,0.875,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,0.929,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.009,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.009,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.064,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,O=S(c1ccc(O[*])cc1)(c2ccc(Oc3c(C[N+](C)(C)C)cc(c4cc(C[N+](C)(C)C)c([*])c(C[N+](C)(C)C)c4)cc3C[N+](C)(C)C)cc2)=O.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,25.0,75.0,0.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.107,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.179,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.179,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.23,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.29,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.318,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.328,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,80.0,100.0,80.0,OHCond(mS/cm),336.0,1.401,1.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22.0,78.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.403,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.415,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.425,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,80.0,100.0,80.0,OHCond(mS/cm),336.0,1.474,2.04,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.484,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28.0,72.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.49,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,80.0,100.0,80.0,OHCond(mS/cm),0.0,1.538,2.34,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34.0,66.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.555,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10.[OH-],O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,25.0,75.0,0.0,25.0,100.0,80.0,OHCond(mS/cm),0.0,1.558,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.656,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.682,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.707,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.763,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.776,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40.0,60.0,0.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,1.778,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.824,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40.0,60.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,1.851,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.863,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40.0,60.0,0.0,25.0,100.0,50.0,OHCond(mS/cm),0.0,1.912,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.925,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.927,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,1.955,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40.0,60.0,0.0,25.0,100.0,60.0,OHCond(mS/cm),0.0,1.995,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*.[OH-],O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40.0,60.0,0.0,25.0,100.0,70.0,OHCond(mS/cm),0.0,2.115,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,33.0,67.0,0.0,25.0,100.0,30.0,OHCond(mS/cm),0.0,0.92,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,33.0,67.0,0.0,25.0,100.0,40.0,OHCond(mS/cm),0.0,0.932,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
